0,被子植物茎中的初生维管束来源于：,维管形成层,木栓形成层,原形成层,三生形成层,,C,C
1,一般来说被子植物双受精时，分别与两个精子结合的雌配子体细胞是：,卵细胞与助细胞,卵细胞与中央细胞,助细胞与中央细胞,中央细胞与反足细胞,,B,B
2,花粉外壁的主要成分是：,胼胝质,纤维素,果胶质,孢粉素,,D,A. 胼胝质
3,形成蒴果的雌蕊具有的胎座类型是：,边缘胎座、中轴胎座与特立中央胎座,顶生胎座、侧膜胎座与特立中央胎座,中轴胎座、特立中央胎座与侧膜胎座,边缘胎座、侧膜胎座与基生胎座,,C,C
4,羽纹硅藻的脊缝在什么部位能看到：,环带面,上壳面,侧面,下壳面,,B,C. 下壳面
5,下列结构中，属于地钱孢子体世代的是：,胞芽,孢蒴,假根,精子器,,B,B
6,下列藻类生活史中，孢子体占优势的异形世代交替是：,水云,多管藻,海带,石莼,,C,C
7,在筛管中，下面哪种成分的含量最高：,氨基酸,磷酸,有机酸,糖类,,D,D
8,光合产物是以( )的形式从叶绿体转移到细胞质中去的。,核酮糖,葡萄糖,蔗糖,磷酸丙糖,,D,D
9,在大麦种子萌发前，将胚去除，种子中的淀粉则不能被水解。若对其施用（），可最有效地使种子重新获得水解淀粉的能力。,淀粉酶,赤霉素,碳水化合物,DNA 酶,,D,B. 赤霉素
10,自然环境中有不少盐碱土，大部分在地势低洼、地下水位高的地区，以及滨海地区。过高的盐分对植物生长形成盐害，其中主要的阴离子是 Cl-，CO32- 和 SO42-，而最主要的阳离子则是（）。,Na+,Ca++,Mg++,K+,,A,A. Na+
11,在植物不同的发育阶段中，个体上不同部位的生长情况不同。在一定的时期，那些代谢旺盛、生长势较强的部位被称为该时期的生长中心。当水稻在养料供应不足时，（）。,养分将平均分配而影响新形成中心的生长,新形成的生长中心将夺取前一生长中心的养料，抑制后者的生长,养分则继续供应原有中心的生长而抑制新形成中心的生长,养分则暂时在根部累积，待足够供应时运至中心供其生长,,B,B
12,下列植物的干种子，吸水力最强的是：,花生,大豆,小麦,玉米,,B,A. 花生
13,气孔主要分布于叶片上表皮的植物一般生存的环境是：,旱生,水生,阴生,阳生,,B,C
14,在豌豆种子萌发初期，一般 CO2 的释放量比 O2 的吸收量大几倍，说明种子此时的呼吸状况是：,只进行有氧呼吸,只进行无氧呼吸,主要进行有氧呼吸,主要进行无氧呼吸,,D,D
15,果树有时出现小叶症，其原因是：,由于营养不足而影响叶片生长,由于温度太低而影响叶片生长,由于缺锌而影响生长素合成，进而影响叶片生长,由于缺锌而影响细胞分裂素合成，进而影响叶片生长,,C,C
16,下列植物中不属于松科的是：,油松,雪松,金松,金钱松,,C,C
17,下列都属于活化石植物的是：,银杏、水杉、银杉,银杏、油松、水杉,银杉、雪松、侧柏,红松、水杉、银杉,,A,A. 银杏、水杉、银杉
18,向日葵的果实是由哪类子房发育而来的：,具 1 心皮、1 室、1 胚珠的下位子房,具 2 心皮、1 室、1 胚珠的下位子房,具 2 心皮、1 室、1 胚珠的上位子房,具 1 心皮、1 室、1 胚珠的上位子房,,B,D
19,玉米和高粱的穗状花序组成及分类单位为：,花,小穗,雄花,雌花,,B,B
20,兰科植物的花被片分内、外二轮，每轮三枚，内轮中的一枚特化，形态及分类学中称：,下唇,蕊喙,唇瓣,合蕊柱,,C,C
21,下列哪一组动物具有后肾？,鳐鱼，鲤鱼，中国大鲵,鲸鱼，鲨鱼，狗,麻雀、杨子鳄、家兔,鲨鱼，麻雀，鸭嘴兽,,C,C
22,下列关于鸟类分类中的对趾足的说法哪一个是正确的？,对趾足是鸟的第一、第二趾向前，第三、第四趾向后,对趾足是鸟的第二、第三趾向前，第一、第四趾向后,对趾足是鸟的第三、第四趾向前，第一、第二趾向后,对趾足是鸟的第一、第四趾向前，第二、第三趾向后,,B,C
