1,细胞质膜上具备的钠钾泵每消耗一个ATP分子将会,向细胞内转入2个K+向细胞外转出2个Na+,向细胞内转入2个Na+向细胞外转出2个K+,向细胞内转入3个K+向细胞外转出2个Na+,向细胞内转入2个K+向细胞外转出3个Na+,,D,D. 向细胞内转入2个K+向细胞外转出3个Na+
2,构成溶酶体的各种酶完成合成最终是在哪一个部位,在游离核糖体上,在粗面内质网的核糖体上,同时在游离和粗面内质网核糖体上,在这两种核糖体上轮流进行,,B,B. 在粗面内质网的核糖体上
3,下列分子中不能通过无蛋白脂双层膜的是哪一项,二氧化碳,乙醇,尿素,葡萄糖,,D,D. 葡萄糖
4,以下哪种组蛋白不属于核小体的核心蛋白,H1,H2A,H2B,H3,H4,A,A. H1
5,下列哪些细胞器具有质子泵,内质网,高尔基体,溶酶体,线粒体,叶绿体,CDE,C. 溶酶体
6,线粒体在合成ATP过程中需要下列哪些条件,基质中含有O2,基质中含ADP,基质中的H+浓度大于膜间隙,基质中的H+浓度小于膜间隙,,ABD,B. 基质中含ADP
7,在细胞减数分裂过程中会出现下列哪些现象,同源染色体配对,DNA复制,同源染色体间交换,基因发生变异,,ABCD,A. 同源染色体配对B. DNA复制C. 同源染色体间交换D. 基因发生变异
8,电子显微镜下的细胞质膜体现出“暗一亮一暗”的结构，一般认为主要原因有哪些：,磷脂分子的亲水头易被染色,外在膜蛋白的存在,胞外基质和膜下细胞骨架的存在,跨膜蛋白的存在,,BD,E
9,下面关于组蛋白的说法哪些是正确的：,组蛋白普遍存在于真核细胞,组蛋白在物种间很保守，进化缓慢,组蛋白富含组氨酸,组蛋白呈现碱性,组蛋白的修饰会影响基因的表达,ABDE,A. 组蛋白普遍存在于真核细胞B. 组蛋白在物种间很保守，进化缓慢C. 组蛋白富含组氨酸D. 组蛋白呈现碱性E. 组蛋白的修饰会影响基因的表达
10,人体内嘌呤核苷酸分解代谢的主要终产物是以下哪一种？,尿素,尿酸,丙氨酸,肌酸,肌酸酐,B,B. 尿酸
11,α-D-葡萄糖和β-D-葡萄糖的主要区别是下列哪一个？,第1位碳原子上的羟基,第2位碳原子上的羟基,第5位碳原子上的羟基,第4位碳原子上的羟基,,A,A. 第1位碳原子上的羟基
12,按照脂肪酸的分类，油酸应该属于哪一类脂肪酸？,软脂肪酸,花生四烯酸,硬脂肪酸,不饱和脂肪酸,,D,D. 不饱和脂肪酸
13,在氨基酸的分类中，下面哪一个氨基酸属于芳香族氨基酸？,丙氨酸,丝氨酸,色氨酸,亮氨酸,,C,C. 色氨酸
14,蛋白质的肽键是以下列哪一种方式形成的？,α-氨基与α-羧基缩合而成,α-氨基与β-羧基缩合而成,β-氨基与α-羧基缩合而成,β-氨基与β-羧基缩合而成,,A,A. α-氨基与α-羧基缩合而成
15,下列哪一个是DNA和RNA二者的主要区别？,酯键,核糖,碱基,磷酸基,,B,B. 核糖
16,同工酶具有以下哪个特性？,具有相同的蛋白质分子结构,理化性质相同,催化相同的化学反应,免疫性能相同,,C,C. 催化相同的化学反应
17,使用离心机离心100毫升样品之前最重要的操作步骤是平衡，正确的操作是以下哪一个？,目测,用量筒量取同样体积的样品溶液分别倒入两个离心管中,用托盘天平平衡两个离心管，然后将样品溶液分别倒入离心管,将样品溶液分别倒入两个离心管中，然后用托盘天平进行平衡,,D,D. 将样品溶液分别倒入两个离心管中，然后用托盘天平进行平衡
18,以下关于酶的描述，哪些是不正确的？,大多数酶的化学本质是蛋白质,所有的酶都必须结合辅基或辅酶才能发挥催化作用,都具有立体异构专一性,能显著地改变化学反应速率,,BC,B. 所有的酶都必须结合辅基或辅酶才能发挥催化作用
19,在生物大分子的分离纯化过程中，能将生物大分子与无机盐及有机小分子分离的方法是以下哪些？,离子交换层析,凝胶过滤层析,滤纸过滤,透析,离心,BD,答案是：D. 透析
20,植物的微生物病害可引起植物机能失灵，代谢紊乱而导致植物生存能力下降，甚至死亡或极大地减少产量。哪种菌是较少引起植物致病的微生物？,细菌,放线菌,霉菌,植物病毒,,B,D. 植物病毒
21,巴斯德采用曲颈瓶试验来验证下列哪种学说？,驳斥自然发生说,证明微生物致病,认识到微生物的化学结构,提出自然发生说,,A,A. 驳斥自然发生说
22,普通光学显微镜用油镜观察时镜油应该加在哪个部位？,标本上,物镜上,标本和物镜之间,目镜上,,C,C. 标本和物镜之间
23,接种环的烧灼灭菌应该在何时进行？,使用前,使用后,使用前及使用后,储存前,,C,C. 使用前及使用后
24,高压蒸汽灭菌锅的灭菌原理是以下哪一项？,高压,高温,高湿,高压加高湿,,B,B. 高温
25,微生物固体培养时通常用的器皿是哪一种？,三角瓶,试管,试剂瓶,培养皿,,D,D. 培养皿
26,微生物固体培养时培养基中琼脂的作用是哪一种？,凝固剂,营养剂,生长调节剂,无机盐,,A,A. 凝固剂
27,以下哪些菌种可用于生产酸奶？,枯草芽孢杆菌,嗜热链球菌,保加利亚乳杆菌,灰色链霉菌,,BC,B. 嗜热链球菌和C. 保加利亚乳杆菌
28,微生物产生的具有温室效应的气体有哪些？,CO2,H2,CH4,N2O,,ACD,C. CH4 和 D. N2O
29,蕨类植物进行减数分裂后形成的第一个结构是,孢子,精子,孢子体,配子体,,A,A. 孢子
30,2009年，中国颁发了具有自主知识产权的两个转基因水稻品种的生产应用安全证书。这两个转基因水稻均是哪一类：,转抗虫基因水稻,转植酸酶基因水稻,转谷氨酸合成酶基因水稻,转生长素合成酶基因水稻,,A,A. 转抗虫基因水稻
31,地钱是研究苔类植物的常用材料，目前已知其营养体的性别是由性染色体决定的，并且属于XY型，那么地钱雄性营养体的性染色体为,XX,XY,X,Y,YY,D,B. XY
32,导管与管胞均是木质部中执行运输功能的细胞，它们的主要差别在于哪一项：,是否是死细胞,次生壁加厚方式,穿孔板的有无,细胞的长宽比,,C,B. 次生壁加厚方式
33,提取植物叶绿素时经常采用的试剂是：,乙醇,甘油,重蒸水,丙酮,,AD,答案是：A. 乙醇
34,植物组织培养中细胞分裂素与生长素比值低时诱导,芽的分化,根的分化,叶的分化,芽的休眠,,B,B. 根的分化
35,促使植物叶表皮气孔关闭的植物激素是,ABA,CTK,ETH,GA3,IAA,A,A. ABA
36,利用暗期间断可以抑制短日照植物开花，选择下列哪种光最为有效,红光,远红光,蓝紫光,绿光,白光,A,C. 蓝紫光
37,水稻茎的维管束属于,双韧维管束,周韧维管束,外韧无限维管束,外韧有限维管束,,D,答案是：D. 外韧有限维管束
38,下列哪些属于同源器官,玫瑰茎上的刺与仙人掌茎上的刺,山楂树的枝刺与马铃薯（土豆）,马铃薯（土豆）与甘薯（地瓜）,甘薯（地瓜）与菟丝子的吸器,,BD,A. 玫瑰茎上的刺与仙人掌茎上的刺
39,被子植物的雌配子体是指,雌蕊,胚珠,八核胚囊,子房,,C,C. 八核胚囊
40,下列说法中哪些是正确的,裸子植物具有颈卵器,双受精是种子植物特有的现象；,被子植物成熟花粉粒有一个营养细胞和一个精细胞；,被子植物花的花萼、花瓣、雄蕊和雌蕊都是同源器官,,AD,A. 裸子植物具有颈卵器D. 被子植物花的花萼、花瓣、雄蕊和雌蕊都是同源器官
41,被子植物的生活史中，配子体阶段的第一个细胞是,合子,配子,孢子,种子,,C,A. 合子
42,裸子植物的胚乳是,精卵受精后，由珠心细胞发育来的,精卵受精后，由雌配子体细胞发育来的,精卵受精后，由受精极核发育来的,精卵受精后，由颈卵器腹沟细胞发育来的,,B,A. 精卵受精后，由珠心细胞发育来的
