0,线粒体的功能是：,水解蛋白质,自我复制,合成脂类,产生 ATP,,D,D. 产生 ATP
1,秋水仙素对细胞的作用是：,促进细胞分裂,抑制细胞分裂,促进细胞融合,破坏微管结构,,D,D. 破坏微管结构
2,胰岛素原转变成胰岛素是在哪里中进行的：,线粒体,溶酶体,高尔基体,核糖体,,C,C. 高尔基体
3,参与体内供能反应最多的高能磷酸化合物是：,磷酸肌酸,三磷酸腺苷,PEP,UTP,GTP,B,B. 三磷酸腺苷
4,在生物信息传递中，下列哪一种还没有实验证据：,DNA RNA,RNA 蛋白质,RNA DNA,蛋白质 DNA,上述四种,D,D. 蛋白质 DNA
5,孢子囊是真菌的_______结构：,在其中形成孢子,用于从培养基中获得营养,进行光合作用,合成蛋白质,,A,A. 在其中形成孢子
6,病原微生物所产生的干扰机体细胞和组织生理作用的物质是：,毒素,细菌素,抗生素,干扰素,,A,A. 毒素
7,人类的疟疾是由_______引发的疾病：,原生动物,细菌,真菌,病毒,,A,A. 原生动物
8,关于生物大分子，以下哪一项叙述是不正确的？,不同生物体的有机大分子类型大体相同,组成细菌中蛋白质的氨基酸种类与高等生物的不同,碳原子的不同排列方式和长短是生物大分子多样性的基础,生物大分子均是由单体小分子脱水缩合而成,,B,B
9,一个光合单位包括：,天线色素系统和反应中心色素分子,ATP 酶复合物和电子传递体,电子传递体和 NADPH,ATP 酶复合物和 P700,,A,A. 天线色素系统和反应中心色素分子
10,以下哪种物质不属于糖酵解过程中的产物：,磷酸烯醇式丙酮酸,3-磷酸甘油酸,2-磷酸甘油醛,果糖-6-磷酸,,C,D. 果糖-6-磷酸
11,组成蛋白质的氨基酸的-碳原子是不对称的，但除外。,丙氨酸,组氨酸,甘氨酸,谷氨酸,,C,C. 甘氨酸
12,青霉素直接影响细菌的结构是：,细胞壁,细胞膜,线粒体,核酸,,A,A. 细胞壁
13,原核生物都有：,细胞核,核糖体,线粒体,叶绿体,中心体,B,B. 核糖体
14,在下列关于细胞基本共性的描述中，哪一项是错误的：,所有细胞表面均具有脂蛋白体系构成的细胞膜,所有的细胞都有两种核酸（DNA 与 RNA）作为遗传信息复制与转录的载体,所有的细胞都有线粒体，作为产能细胞器,所有的细胞都具有核糖体作为蛋白质合成的机器,,C,C
15,离子通道一般都具有选择性，K+通道允许：,K+通过，Na+、Ca2+不通过,K+、Na+通过，Ca2+不通过,K+、Ca2+通过，Na+不通过,K+、Na+、Ca2+通过，Cl-不通过,,A,A. K+通过，Na+、Ca2+不通过
16,下列哪种细胞周期时相组成是准确的：,前期－中期－后期－末期,G1-G2-S-M,G1-S-G2-M,M-G1-S-G2,,C,C. G1-S-G2-M
17,同源染色体联会发生在：,有丝分裂中期,有丝分裂前期,减数分裂前期,减数分裂后期,,C,C. 减数分裂前期
18,鞭毛摆动和细胞分裂收缩环的作用主要分别涉及细胞骨架：,微管与微丝,中间纤维与微管,中间纤维与微丝,都是微管,,A,A. 微管与微丝
