0,癌细胞与正常细胞的不同之处在于,癌细胞不能合成DNA,癌细胞被锁定在细胞周期中的S期,癌细胞能持续分裂尽管彼此紧密相接,癌细胞始终处于细胞周期中的分裂期,,C,C. 癌细胞能持续分裂尽管彼此紧密相接
1,人的肌肉组织分为快缩纤维和慢缩纤维两种，快缩纤维负责剧烈运动如举重，短跑，易产生酸痛感觉；慢缩纤维负责慢跑，游泳等有氧运动。以下关于慢缩纤维和快缩纤维的描述，哪个是正确的,快缩纤维含有的线粒体多，有氧呼吸能产生大量乳酸和ATP供能,慢缩纤维含有的线粒体多，有氧呼吸不产生乳酸，产生的ATP也少,快缩纤维含有的线粒体少，主要依靠糖酵解产生ATP供能，因此产生大量乳酸,慢缩纤维含有的线粒体多，主要依靠糖酵解产生ATP供能,,C,C. 快缩纤维含有的线粒体少，主要依靠糖酵解产生ATP供能，因此产生大量乳酸
2,在光合作用中参与电子传递的载体是,叶绿素,磷酸烯醇式丙酮酸,NADH,NADPH,,D,D. NADPH
3,肽链生物合成时，信号肽,是线粒体的定位信号,将新生肽链导入内质网,控制蛋白质分子的最终构象,处于肽链的C末端,,B,B. 将新生肽链导入内质网
5,以下糖类中属于寡糖的有,甘露糖,麦芽糖,半乳糖,蔗糖,糖原,BD,B. 麦芽糖
6,以下关于蛋白质变性后所产生现象的描述不正确的是,溶解度降低,疏水侧链基团被包裹在分子内部,形成沉淀,失去结晶能力,,B,E. nan
7,真菌中的半知菌是指,没有光合作用,菌丝没有横隔,没有发现有性生殖阶段,不能运动,,C,C. 没有发现有性生殖阶段
8,关于维生素A的生理功能，下面的描述中哪个是错误的？,抑制胆碱酯酶活性,构成视觉细胞感光物质的成分,参与上皮组织细胞膜糖蛋白合成,严重缺乏时导致夜盲症,,A,A. 抑制胆碱酯酶活性
9,磷酸戊糖途径的发生部位在,细胞质,线粒体,叶绿体,细胞膜,,A,A. 细胞质
10,在C4植物循环中，CO2进入叶肉细胞被固定的最初产物是,甘油酸-3-磷酸,苹果酸,草酰乙酸,丙酮酸,,C,B. 苹果酸
11,在等电聚焦电泳过程中，随着蛋白质样品的迁移，电流的变化为,越变越大，当样品到达其等电点位置时，电流达到最大值,越变越小，当样品到达其等电点位置时，电流达到最小值，接近于零,基本不变，为一恒定值,不确定,,B,B. 越变越小，当样品到达其等电点位置时，电流达到最小值，接近于零
12,利用酵母菌进行乙醇发酵时若通入氧气，会导致菌株对葡萄糖利用速度降低，甚至停止生成乙醇，这种现象称为,呼吸抑制效应,巴斯德效应,分子氧效应,葡萄糖效应,,B,答案是：C. 分子氧效应
13,巴斯德设计的曲颈瓶实验，可以,证明酒是酵母菌发酵获得,否定自然发生学说的论点,说明培养基灭菌后的作用,验证某细菌是不能培养的,,B,B. 否定自然发生学说的论点
14,营养缺陷型菌株是指,不需要添加生长因子可在基础培养基上生长的菌株,不需要添加生长因子可在丰富培养基上生长的菌株,因突变需提供某种营养才能在基础培养基上生长的菌株,因自发或诱发突变而导致的可抵抗环境不良因素的菌株,,C,C. 因突变需提供某种营养才能在基础培养基上生长的菌株
15,以下哪类化合物属于微生物的次生代谢产物,脂肪,色素,抗生素,蛋白质,毒素,BCE,C. 抗生素
16,草履虫、水螅、乌贼、蟾蜍受到刺激后，均可从体内发出一些物质以攻击或防御敌害，在他们身体上，发出这些物质的结构是,刺丝泡、刺细胞、墨囊、耳后腺,刺丝泡、刺丝囊、外套腔、唾液腺,表膜泡、刺丝囊、墨囊、唾液腺,表膜泡、刺细胞、外套腔、耳后腺,,A,A. 刺丝泡、刺细胞、墨囊、耳后腺
17,在动物卵裂时期，由于不同动物受精卵内卵黄多少及其在卵内分布的不同，卵裂方式也有很大差异，海胆、沙蚕、昆虫、乌贼的卵裂方式依次分别为,完全均等卵裂（等裂）、表面卵裂、螺旋形卵裂、盘裂,螺旋形卵裂、完全均等卵裂（等裂）、盘裂、表面卵裂,螺旋形卵裂、完全均等卵裂（等裂）、表面卵裂、盘裂,完全均等卵裂（等裂）、螺旋形卵裂、表面卵裂、盘裂,,D,D. 完全均等卵裂（等裂）、螺旋形卵裂、表面卵裂、盘裂
18,不同动物类群具有独特的特征，现存棘皮动物、海绵动物、哺乳动物、鸟类所特有的特征依次为,水管系、水沟系、下颌为单一齿骨、羽毛,后口、水沟系、胎生、飞翔,后口、骨针、胎生、羽毛,水管系、骨针、下颌为单一齿骨、飞翔,,A,答案是：C. 后口、骨针、胎生、羽毛
19,节肢动物类群很多，不同类群的排泄器官亦有差异，节肢动物门甲壳纲动物的排泄器官有,基节腺,触角腺,颚腺,马氏管,,BC,答案是：C. 颚腺
20,家鸽的一侧体动脉弓退化，雌家鸽的一侧卵巢和输卵管也退化了，退化的这些器官是,左体动脉弓和右侧的卵巢、输卵管,左体动脉弓和左侧的卵巢、输卵管,右体动脉弓和左侧的卵巢、输卵管,右体动脉弓和右侧的卵巢、输卵管,,A,答案是：D. 右体动脉弓和右侧的卵巢、输卵管
