0,线粒体是半自主的细胞器，下列有关其蛋白质来源的描述，错误的是,线粒体可以独立合成蛋白质,线粒体蛋白质的大部分由核基因编码,线粒体外膜的蛋白质为核基因编码，内膜的蛋白质由线粒体编码,线粒体编码的蛋白质是细胞生命活动所必须的,,C,C
1,视网膜母细胞瘤主要是由于,原癌基因 Rb 基因突变引起的,抑癌基因 Rb 基因突变引起的,原癌基因 p53 基因突变引起的,抑癌基因 p53 基因突变引起的,,B,B
2,现代生物学研究多从“全局”出发，研究细胞中整体基因的表达规律即生物组学，按照研究层面可进一步分成不同的组学。下列按照基因表达流程正确排列的组学为,基因组学-蛋白质组学-转录组学-代谢组学,基因组学-转录组学-蛋白质组学-代谢组学,代谢组学-蛋白质组学-转录组学-基因组学,代谢组学-基因组学-蛋白质组学-转录组学,,B,B
3,下列哪个科学实践可以作为分子生物学诞生的标志,格里菲斯的肺炎双球菌转化,沃森和克里克提出 DNA 双螺旋结构模型,丹麦科学家 Johannsen 将“遗传颗粒”命名为基因,Avery 等发现遗传物质是 DNA,孟德尔发现遗传学规律,B,B
4,内膜系统处于高度动态之中，在细胞生命活动中膜融合是必须的过程。下列关于膜融合的描述，正确的是,膜融合是由热力学推动的自发过程,膜融合没有选择性,膜融合需要特定的蛋白参与,膜融合需要特定的脂分子参与,,C,C
5,人的 ABO 血型抗原位于红细胞质膜上，它们在胞内合成、修饰和转运的路线可能是,核糖体-内质网-高尔基体-质膜,内质网-高尔基体-质膜,核糖体-内质网-质膜,细胞核-核糖体-内质网-高尔基体-质膜,,A,ADNADNAABCDEA
6,下列有关细胞凋亡的描述，错误的是,细胞凋亡途经都是依赖于 Caspases 来切割底物蛋白的,细胞凋亡过程中细胞内容物不会外泄,细胞凋亡是主动地细胞死亡过程,细胞凋亡途径是细胞信号网络组成的部分,,A,A
7,指导分泌蛋白质在糙面内质网上合成的决定因素除了信号识别颗粒和停泊蛋白外，还有,蛋白质中的内在停止转移锚定序列,蛋白质 N 端的信号肽,蛋白质 C 端的信号肽,蛋白质中的α螺旋,,B,A
8,生物样品经过固定后就会失去生物活性，我们可以借助相差显微镜观察活细胞显微结构的细节。相差显微镜的设计利用了光线的哪种现象，从而将相差变为振幅差，实现了对活细胞和未染色标本的观察,光的干涉,光的反射,光的折射,光的散射,,A,A
9,以下关于脂质分子性质的描述中，错误的是,大多数脂质分子不易溶于水,胆固醇是两亲脂质,甘油三酯具有储存能量的作用,由膜脂分子形成的微团具有双分子层结构,,D,D
10,免疫印迹技术中，并未利用以下哪种原理,半透膜可以用于分离不同大小的蛋白质,硝酸纤维素膜可以吸附蛋白质,抗体结合抗原的专一性,酶的高催化效率,,A,A
11,Mg2+是己糖激酶的激活剂，其所起的作用为,亲电催化,使底物敏感键发生断裂,转移电子,静电屏蔽,,D,D
12,下列有关酶及其辅因子的叙述，正确的是,一个辅因子只能是一个酶的辅因子,酶蛋白就是蛋白酶,酶蛋白与辅因子组成全酶,与酶蛋白结合紧密，不能通过透析分离的辅因子是辅酶,,C,C
13,线粒体 ATP 合酶的 F0 亚基位于,线粒体膜间隙,线粒体外膜,线粒体基质,线粒体内膜,,D,D
14,下述关于启动子的叙述，错误的是,能专一地与阻遏蛋白结合,是 DNA 聚合酶作用的部位,没有基因产物,是 RNA 聚合酶作用的部位,,AB,AB
15,已知反竞争性抑制剂的浓度[I]=2Ki，底物浓度[S]=5Km，则根据米氏方程计算出的反应速率 v 等于,3/8Vmax,5/8Vmax,3/16Vmax,5/16Vmax,,C,B
16,下列微生物中，不属于细菌的是,霍乱弧菌,鼠伤寒沙门氏菌,灰色链球菌,白色念珠菌,,D,D
17,质粒通常表现为,大多数是线性的，少数是环状的,大多数是双链 DNA，少数不是,大多数存在于真核细胞，少数存在于原核细胞,大多数和染色体一起复制,,B,B
18,在大肠杆菌溶原性细胞中，原噬菌体以______状态存在于宿主细胞内。,游离于细胞质,缺陷噬菌体,插入寄住染色体,游离在周质空间,,C,C
19,某些细菌的细胞壁含有脂多糖成分，它属于,外毒素,内毒素,类毒素,抗毒素,,B,B
20,不同类型的导管分子次生壁加厚的程度不同，下列哪一种排列正确的表明了壁逐渐增厚的程度,环纹导管-螺纹导管-网纹导管-梯纹导管-孔纹导管,环纹导管-螺纹导管-梯纹导管-网纹导管-孔纹导管,环纹导管-梯纹导管-螺纹导管-网纹导管-孔纹导管,环纹导管-梯纹导管-网纹导管-螺纹导管-孔纹导管,,B,B
21,植物细胞初生纹孔场是,细胞初生壁上凹陷、胞间连丝较为密集的地方,细胞次生壁上凹陷、胞间连丝较为密集的地方,细胞初生壁上纹孔较为密集的地方,细胞次生壁上纹孔较为密集的地方,,A,C
22,下列在植物体内执行特定功能，但经历了编程性死亡的细胞是,厚角组织细胞、纤维、导管分子,厚角组织细胞、纤维、筛分子,筛分子、筛胞、厚角组织细胞,导管分子、管胞、纤维,,D,A
23,黑暗条件下生长的幼苗与正常光照条件下生长的幼苗相比，具有下列哪些特征,根系更发达,胚轴伸长更显著,节间明显伸长,叶呈现黄白色,,BCD,D
24,在《荀子·富国篇》里记有“多粪肥田”，在《韩非子》里记有“积力于田畴，必且粪灌”，说明战国时期我国劳动人们已十分重视,翻耕和绿肥,施肥和灌溉,免耕和水田,水田和翻耕,,B,B
25,植物维管组织是植物细胞水分与物质运输的主要途径，主张筛管内的物质运势是靠源端和库端的压力势差而建立的压力梯度来推动的学说是,蛋白质收缩学说,胞质泵动学说,压力流动学说,内聚力-张力学说,,C,C
26,过去啤酒生产都以大麦芽为原料，借用大麦发芽后产生的淀粉酶，使淀粉糖化。现在只要加上一种植物激素就可使糊粉层中形成淀粉酶，完成糖化过程，不需要种子萌发。该种植 物激素是,生长素,细胞分裂素,赤霉素,油菜素内酯,,C,C
27,促进莴苣种子萌发的光是,蓝光,绿光,红光,黄光,,C,C
28,下列关于植物细胞膜上水孔蛋白在植物细胞水的运输中起重要作用的描述，不正确的是,控制水的运动速率,水通过水通道运输是一种被动过程,控制水运动方向,使水快速运动,,C,C
29,植物叶子呈现的颜色是叶子各种色素的综合表现，主要包含两大类，叶绿素和类胡萝卜 素（包含叶黄素和胡萝卜素）。一般来说高等植物的正常叶子的叶绿素和类胡萝卜素分子比例为_____，其中叶黄素和胡萝卜素的分子比为,1:3，1:2,3:1，2:1,2:1，3:1,1:2，1:3,,B,B
30,蛔虫体壁具有肌肉层，虫体在肌肉的支配下完成运动，虫体,可以变粗、变细、变长、变短，可以扭曲,只能变粗、变细，不能变长、变短，不能扭曲,不能变粗、变细，只能变长、变短，不能扭曲,不能变粗、变细、变长、变短，可以扭曲,,D,A
31,以下有关人消化系统的描述，错误的是,消化道壁由外向内的基本结构依次是：浆膜、粘膜下层、肌肉层、粘膜,消化道由前到后依次为：口腔、食道、胃、小肠、大肠和直肠,小肠是主要的消化吸收器官，肝分泌的胆汁和胰脏分泌的胰液均在小肠中发挥消化作用,消化产物最终都进入血液运送到全身各处被其他细胞利用,,A,A
33,以下关于海绵动物的说法，不正确的是,没有消化腔，只有细胞消化,体壁由三层组成，外层为皮层，内层为胃层，中间是中胶层,骨骼是由造骨细胞分泌形成的，而造骨细胞是由中胶层的变形细胞形成的,双沟型水沟系统中的流入管内为扁平细胞，辐射管内为领鞭毛细胞,,B,C
34,下列有关交感和副交感神经系统特征的描述，不正确的是,交感神经节前纤维和副交感神经节后纤维短,交感神经节后纤维和副交感神经节前纤维长,交感和副交感神经节前纤维皆释放乙酰胆碱,二者功能拮抗且所有脏器均由交感与副交感神经双重支配,,D,D
36,呼吸商是反映能量代谢状态的重要指标，它是指,在一定时间内机体呼出的二氧化碳量与氧摄入量的比值,在一定时间内机体氧摄入量与呼出的二氧化碳量的比值,呼出气体量与吸入气体量的比值,机体二氧化碳产生量与吸入气体总量的比值,,A,A
37,下列关于人体能量代谢的描述，正确的是,人体内营养物质经过生物氧化后的产物是水和二氧化碳,通过氧化过程营养物质的能量都转化为化学能,氧化释放的化学能储存在 ATP 的高能磷酸键中,葡萄糖的热价是营养物质中最高的,,C,AC
38,心力衰竭引起组织水肿的主要原因是,毛细血管压增高,血浆白蛋白减少,毛细血管通透性增高,淋巴液回流受阻,,A,A
39,下列有关人 Rh 血型系统的说法，正确的是,Rh 阴性个体的血清中存在 Rh 抗原的天然抗体,Rh 阴性受血者在输入 Rh 阳性血液后，会发生凝集反应,Rh 抗体可透过母亲胎盘，作用于胎儿的红细胞,Rh 阴性母亲一旦怀有 Rh 阳性胎儿，胎儿则由于红细胞的凝集而死亡,,C,BC
40,下列有关视网膜的叙述，正确的是,视网膜中心部光敏度较低,视网膜周边部视敏度较高,视神经穿出处形成盲点，位于颞侧,色素细胞位于最外层,,A/D,C
41,严重的萎缩性胃炎患者常发生恶性贫血，其原因是,回肠中铁的吸收受到抑制,十二指肠中葡萄糖的吸收受到抑制,回肠中维生素 B12 的吸收受到抑制,十二指肠中蛋白质的吸收受到抑制,,C,C
42,下列关于胰岛和血糖的描述，正确的是,同一类胰岛细胞即分泌胰岛素也分泌胰高血糖素,胰高血糖素是目前已知唯一可以升高血糖的激素,胰岛素是目前已知唯一可以降低血糖的激素,血糖浓度下降不会引起胰高血糖素的分泌,,C,BC
43,下列关于 PM2.5 的叙述中，正确的是,大气中直径大于或等于 2.5 微米的颗粒物的总称,长期吸入会对人体的呼吸系统、心血管系统和神经系统产生危害,主要通过颗粒对呼吸道的粘附而干扰气体交换,主要是颗粒上携带的有毒物质通过肺泡黏附在毛细血管内壁或进入血液循环而对机体产生危害,,BD,BCD
44,下列关于雌激素的生理作用的叙述，正确的是,维持女性第二性征,促进雌性生殖器官的发育,升高血浆胆固醇含量,促进体毛生长,,AB,AB
45,电影《少年 Pi 的奇幻漂流》（Life of Pi）讲述了轮船失事后，一只孟加拉虎和少年 Pi 一起漂流 227 天的生存历险故事。起初孟加拉虎攻击性很强，后来经过少年 Pi 的驯服，变得能与他和平共处与狭小的救生艇上，并最终抵达陆地。这个故事最能说明以下哪一点,孟加拉虎生性善良,动物的行为是可塑的,少年 Pi 比孟加拉虎攻击性强,大海使动物变得胆小,,B,B
47,下列有关长江江豚的生态保育工作方法中，最恰当有效的是,定期追踪、记录种群的数量增减，数量一有减少，便立即补足至原有数量,保护其栖息的长江水道与溪流及其周围环境,以人工的方法繁殖后，再进行野放,将所有的江豚捕捞，放在一个保护区内加以保护,,B,B
48,目前计划生育政策是我国人口国情下的一项基本国策，从种群动态角度讲，决定我国人口增长的两个主要因素是,出生率与死亡率,性别比例与迁出率,人口密度与年龄结构,年龄结构与迁入率,,A,A
