0,DNA 双螺旋模型是在下列哪几个研究的基础上提出的？,X-光衍射实验数据表明 DNA 是一种规则螺旋结构,DNA 密度测量说明这种螺旋结构应有两条链,三个连续的核苷酸代表一个遗传密码,不论碱基数目多少，G 的含量总是与 C 一样，而 A 与 T 也是一样的,,ABD,ABD
1,定量分析组织中特异 mRNA 丰度的方法有,Southern blotting,Northern blotting,Western blotting,Real-time PCR,,BD,BD
3,以下哪种显微镜能用于观察某种蛋白在细胞内的定位,相差显微镜,荧光显微镜,透射电子显微镜（免疫胶体金标记）,扫描电子显微镜,,BC,B
4,已分化的人体细胞如表皮细胞重编程为干细胞之后，以下哪种蛋白的表达会发生明显变化？,微丝蛋白,端粒酶,组蛋白,蛋白水解酶,,B,B
5,一种定位于滑面内质网（rER）的功能蛋白需要在高尔基体进行加工，这种蛋白从翻译合成到定位的路径，如下描述正确的是,附着核糖体—粗面内质网—高尔基体—滑面内质网,游离核糖体—粗面内质网—高尔基体—滑面内质网,附着核糖体—高尔基体—粗面内质网—滑面内质网,游离核糖体—高尔基体—粗面内质网—滑面内质网,,B,B
6,细胞生长时需要扩展细胞膜，可以通过以下哪种生命活动实现,胞吞,分裂,胞吐,迁移,,C,C
7,在生物体内，每个蛋白质分子都由相应的基因编码，基因在细胞核内被转录成 mRNA，然后在细胞质内被翻译成蛋白质。抗体分子（IgG）是一种由浆细胞（效应 B 细胞）合成，可被免疫系统用来鉴别与中和外来抗原如细菌、病毒等的蛋白质。有人从浆细胞中提取了 mRNA，经逆转录得到编码抗体蛋白亚基的 cDNA，并克隆到表达载体。然后用该表达质粒分别在体外非细胞体系（下图带 1），培养细胞（带 2）和纯化的微粒体（带 3）中合成该 cDNA 所编码的抗体蛋白亚基，并用 SDS-聚丙酰胺凝胶电泳测定所合成的多肽链的分子量。电泳结果如下图所示（注意：电泳条带从上到下分子量的变化，较高的条带分子量大，而较低的条带分子量小），在非细胞体系中合成的多肽分子量大（带 1）；而在体外培养细胞和纯化的微粒体上合成的抗体蛋白亚基与从动物血液中分离到的抗体蛋白亚基一样，分子量小。从这些结果可以推测：,在非细胞体系中合成的多肽链是经过修饰的，所以分子量较大，在电泳过程中移动较慢,在细胞内或纯化的微粒体中因为有分子伴侣，所合成的多肽链是折叠好的，所以在电泳过程中移动较快,在细胞内或纯化的微粒体中所合成的多肽链是经过修饰的，其表面负电荷较多，所以在电泳过程中移动较快,在细胞内或纯化的微粒体上因为有一种酶，能将所合成的多肽链切除一段，所以分子量较小，在电泳过程中移动较快,,D,A
8,人体血液中大量的红细胞运送氧气和二氧化碳，氧气和二氧化碳进入细胞的方式是,主动运输,被动运输,胞吞,胞吐,,B,B
9,哺乳动物成熟的红细胞没有细胞核、线粒体及内膜系统，下面对其描述错误的是：,成熟的红细胞内没有 DNA,成熟的红细胞内不产生 ATP,成熟的红细胞不会被 DNA 病毒侵染,成熟的红细胞不再合成蛋白质,,B,B
10,下面的细胞结构中，哪些有 RNA？,细胞核,高尔基体,叶绿体,液泡,线粒体,ACE,ACE
11,纤毛的外部包裹的纤毛膜是质膜的特化部分，内部是有微管及其附属蛋白构成的轴丝。轴丝微管主要有 3 种排列方式：（1）9+2 型（2）9+0 型（3）9+4 型，下面对纤毛特征描述正确的是：,9+0 型的纤毛一般是不动纤毛,9+2 型的纤毛大多为动纤毛,存在于细胞感受器上的不动纤毛通常被称为原生纤毛,蛙嗅觉上皮细胞上的 9+2 型纤毛为不动纤毛,,ABCD,A
12,纤毛的形成和解体与细胞周期密切相关，下列陈述正确的是：,细胞进入 G1 期纤毛形成,细胞进入 G0 期纤毛形成,细胞进入 S 期纤毛形成,影响纤毛的降解过程将使细胞周期延迟,,ABD,D
13,依据上述实验结果，判断下列描述的对错：在用 Snai1-HA 转染的 RWP-1 细胞和 HT 29M6 细胞中用抗 Suz12 抗体获得的免疫沉淀复合物有 Snail。,正确,错误,,,,A,A
14,Ezh2 与 HT29M6-Snai1 细胞中的 Snail1-HA 免疫共沉淀,正确,错误,,,,A,A
15,Snail 与 PRC 复合物中的不止一个成员存在蛋白质相互作用。,正确,错误,,,,A,A
16,在 SW-620 细胞中的内源蛋白之间没有观察到 Snail 与 PRC 复合物成员存在蛋白质相互作用。,正确,错误,,,,B,B
17,用SnailP2A突变体转染RWP-1细胞表达的Snail蛋白的量与用snail野生型转染的RWP-1 细胞所表达的量相似。,正确,错误,,,,A,B
18,在 Suz12 免疫复合物中有 Snail1 P2A。,正确,错误,,,,B,B
19,SnailP2A 突变体可以与 Suz12 相互作用。,正确,错误,,,,B,A
20,用凝胶过滤层析分离下列 4 种蛋白质混合物，最先从层析柱中洗脱下来的是,胰岛素（5. 7 kDa）,细胞色素 C（13. 4 kDa）,牛血清白蛋白（66. 2 kDa）,兔磷酸化酶 B（97. 4 kDa）,,D,D
21,紫外线对 DNA 分子所造成的损伤主要是,碱基替换,碱基插入,形成共价的嘧啶二聚体,磷酸酯键断裂,,C,C
22,下面哪种方法是利用蛋白质的相对分子质量的差异对蛋白质进行分离纯化的,等电聚焦电泳,超滤,离子交换层析,亲和层析,,B,B
24,巯基是许多蛋白质和酶活性部位的必需基团，极易被氧化，以下哪些物质可防止巯基的氧化,还原型谷胱甘肽,二硫苏糖醇,EDTA,PMSF,,AB,AB
25,下列哪些代谢反应需由 GTP 提供能量,磷脂合成,蛋白质合成,糖异生,糖原合成,,BC,ABD
26,光学显微镜的分辨率取决于,目镜和物镜的放大倍数,物镜的工作距离,波长和数值孔径,聚光镜,,C,C
27,下列哪种微生物的任何菌株都不会产生毒素,白喉棒杆菌,大肠杆菌,黄曲霉,酿酒酵母,,D,D
