0,兼性异染色质具有的特征是,染色质始终凝集从不转录,染色质松散时可以转录,染色质始终凝集可以转录,染色质松散时不可以转录,,B,B
1,亨廷顿氏（Humtington）舞蹈病是由于编码 huntingtin 蛋白基因哪个碱基序列过度重复造成的一种遗传疾病。,AGC,GGG,CAG,CGA,,C,C
2,癌细胞一般具哪种细胞活动特征？,核酸合成减弱,细胞周期停滞,蛋白质合成减弱,糖酵解显著增强,,D,D
3,细胞凋亡和程序性坏死的主要区别包括,是否引发炎症反应,有无信号转导过程,有无蛋白质合成,是否随机降解 DNA,,AD,A
4,关于胆固醇描述正确的是,细胞质膜内外小叶均有分布,仅分布在细胞质膜的外小叶,胆固醇是各种生物体细胞质膜固有成分,胆固醇是细胞质膜中脂筏的基本结构组分之一,,AD,AD
5,以下有关光学显微镜和电子显微镜分辨率的描述，正确的是,光学显微镜的分辨率能达到 1nm,光学显微镜能观察到多数病毒,电子显微镜的分辨率能达到 0.1 nm,电子显微镜能观察到蛋白和核酸分子,,CD,C
6,溶酶体的功能包括,降解由胞外环境进入胞内的物质,清除无用生物大分子及衰老细胞器,吞噬和自噬,胞吐,,ABC/ABCD,ABC
7,以下对生物膜“流动镶嵌模型”描述正确的是,脂膜由脂双层构成，内外表面各分布一层球状蛋白质,脂膜由脂双层构成，中间有一层蛋白质,脂膜由脂双层构成，蛋白质以不连续的颗粒形式嵌入脂层，脂分子可以移动，蛋白质不可以移动,脂膜由脂双层构成，蛋白质以不连续的颗粒形式嵌入脂层，蛋白质与脂均呈流动状态,,D,D
8,细胞中的核糖体根据定位不同可分为游离核糖体和结合核糖体，下列哪一组细胞器蛋白由游离核糖体合成？,线粒体，叶绿体，分泌泡,内质网，细胞核，高尔基体,细胞核，线粒体，溶酶体,线粒体，细胞核，叶绿体,,D,B
9,如果线粒体内膜的不通透性被破坏，会导致以下那种结果？,氢离子梯度无法形成，ATP 无法产生,糖酵解无法进行,三羧酸循环无法生成 ATP,电子传递链无法将 NADH 的电子传到 O2,,A,A
10,内质网是细胞“钙库”之一，以下正确的是,钙离子从胞质扩散到内质网中,内质网上钙泵将钙离子从胞质主动运输到内质网,钙离子通过内质网上钙离子通道主动运输到内质网,钙离子通过钠钾泵协同转运到内质网,,B,B
11,真核细胞有丝分裂的意义在于,保证母细胞完整地一分为二,保证复制后的染色体平均分配到两子细胞中,保证母细胞的细胞质平均分配到两子细胞中,保证母细胞细胞器平均分配到两子细胞中,,B,B
13,拟南芥叶肉细胞有 5 对染色体，下列关于拟南芥细胞染色体数目叙述正确的是,成熟花粉粒中的营养细胞有 10 条染色体,珠被细胞有 10 条染色体,胚乳细胞 5 条染色体,胚囊细胞有 10 条染色体,,B,B
14,关于大肠杆菌与小鼠细胞相同的特性描述正确的是,均含环状 DNA 线状 DNA,均不含线状 DNA 及核糖体,均含环状 DNA 及核糖体,均含细胞核和核糖体,,C,C
15,光呼吸涉及三个细胞器的相互协作，分别是,叶绿体、高尔基体和线粒体,叶绿体、过氧化物酶体和溶酶体,叶绿体、过氧化物酶体和线粒体,叶绿体、内质网和线粒体,,C,C
16,在细胞生长过程中可以向胞外分泌可溶性色素的微生物是,粘红酵母（Rhodotorula glutinis）,黑曲霉（Aspergillus nige）,天蓝色链霉菌（Streptomyces colicolor）,金黄色葡萄球菌（Staphylococcus aureus）,,C,C
17,红曲霉是食品工业常用的菌株，其生活的细胞参与 TCA 循环的酶系存在于线粒体的,内膜,基质,嵴间隙,膜间隙,,B,B
18,以下对根冠细胞的描述，不正确的是,根冠细胞的壁仅具中胶层和初生壁,根冠中央的细胞常含有淀粉粒,根冠周围的细胞会不断死亡脱落,根冠细胞持续分裂以保持根冠细胞数目大致不变,,D,D
20,关于小麦配子体从珠心原基中的发育开始到胚囊成熟，下列描述错误的是,孢原细胞起源于珠心表皮下方,大孢子母细胞在减数分裂前逐渐积累胼胝质细胞壁,减数分裂产生的四个大孢子，进一步发育成雌配子体,卵细胞位于成熟胚囊的珠孔端,,C,C
21,给一个新植物物种进行命名要用双名法，双名法的书写格式是,科名+属名+定名人,属名+种名+定名人,属名+种加词+定名人,种名+属名+定名人,,C,C
22,苔藓植物是现存最古老的陆生植物之一，限制其适应陆生环境的主要特征是,植物体组织分化程度不高，体内无维管组织，输导能力不强,没有真根，只能靠假根或其它表皮细胞来行使吸收功能,有性生殖过程必须借助于水才能完成,性器官外围有不育细胞为之保护,,ABC,ABC
23,下列有关地钱的叙述哪些是错误的？,地钱营养体可产生胞芽，成熟时脱落并在土中萌发成新一代孢子体,颈卵器精子器分别产卵和精子，受精过程不能脱离水,孢子体简单仅由基足蒴柄孢蒴组成，必须寄生于配子体上,卵在颈卵器中完成受精形成胚并进一步发育成孢子体,,A,C
24,下列有关松树花粉传播与萌发的描述正确的是,花粉借助风的作用通过珠孔进入胚珠，在贮粉室内萌发形成花粉管并进入雌配子体,花粉借助传粉滴的作用通过珠孔进入胚珠，在贮粉室内萌发形成花粉管并进入雌配子体,花粉借助风的作用通过珠孔进入胚珠，并萌发形成花粉管通过珠孔进入胚珠和雌配子体,花粉借助传粉滴的作用通过珠孔进入胚珠，并萌发形成花粉管通过珠孔进入胚珠和雌配子体,,B,B
25,研究发现，拟南芥中存在脱落酸的受体，感受脱落酸的信号。与野生型相比，缺失这类受体功能的突变体，其可能的表型为,气孔运动对脱落酸更敏感,气孔运动对脱落酸欠敏感,更耐旱,更不耐旱,,BD,B
26,营寄生生活的吸虫与自由生活的涡虫的体壁有很大的差别，以下描述正确的是,吸虫的体表没有纤毛，但密布微小的微绒毛,吸虫的表皮层没有成杆状体细胞,吸虫的表皮是一层合胞体，有一些结晶蛋白所形成的棘钳,吸虫由于较少运动，环肌和纵肌退化,,B,C
27,节肢动物的一大特征是具有带关节的附肢。在演化的过程中，附肢的形态和功能发生了变化。以下节肢动物的身体部位不是由附肢演化而来的是,小颚,纺绩器,中尾丝,脚须,,C,C
28,两栖类具有多种多样的呼吸方式。反映了其水陆过渡的演化地位。以下不属于两栖类呼吸方式的是,鳃呼吸,肺呼吸,鼻咽腔呼吸,皮肤呼吸,,C,C
29,有关无脊椎动物循环系统的描述正确的有哪些？,与胚层和体腔关系密切，真正的循环系统伴随真体腔的形成出现,与呼吸形式和呼吸器官的关系密切,不存在血细胞，呼吸色素位于血淋巴中,没有独立的淋巴系统,,ABD,ABD
30,以腺上皮为主要组成成分的器官称为腺体。在人体中，外分泌腺的腺细胞有一种常见的分泌方式：分泌颗粒被界膜包围，释放时分泌颗粒的界膜与质膜融合，从而将分泌物排出，不损伤细胞的完整性。以上描述的是,全浆分泌,局部分泌,融合分泌,无损分泌,,B,C
31,网状组织主要分布在造血器官和淋巴器官中，形成器官内部的网状支架，并具有防护功能，它主要由网状细胞、网状纤维和基质构成，来源于胚胎时期的,外胚层,中胚层,内胚层,中胚层和内胚层,,B,B
32,施万细胞（Schwann cell）又称神经膜细胞，是脊椎动物神经组织的重要组成部分。有关施万细胞的描述中，正确的有哪些？,在中枢神经系统中包绕轴突形成髓鞘,施万细胞对神经元起绝缘，支持，营养等作用,在施万细胞参与形成髓鞘的神经元细胞中，动作电位在郎飞氏结处跳跃传导,是一种神经胶质细胞,,BCD,BCD
33,次生腭的出现使口腔和鼻腔得以分隔。内鼻孔后移，呼吸和取食效率均获得提高。哺乳类的次生腭是由哪几块骨的腭突所共同形成的？,前颌骨，上颌骨，翼骨,前颌骨，上颌骨，颚骨,前颌骨，颚骨，翼骨,上颌骨，颚骨，翼骨,,B,B
34,蛇是十分特化的一支爬行动物，下列哪个不属于其特征？,无四肢，无胸骨，无肩带,头骨不存在颞窝，颞上弓和颞下弓全失去,脊柱分区不明显，仅分化为尾椎和尾前椎，椎体均为前凹形,受体型限制，成对的肺和肾从左右排列变成前后排列,,D,C
35,下面关于胰岛素分泌调节的叙述错误的是,胰高血糖素直接或间接地促进胰岛素分泌,迷走神经兴奋时分泌量增加，交感神经兴奋时分泌减少,血糖浓度是重要因素，血糖降低时分泌增加,进食后，肠粘膜分泌抑胃肽，抑制胰岛素分泌,氨基酸和血糖对刺激胰岛素分泌有协同作用,CD,C
36,胃腺的壁细胞分泌的内因子，具有下列哪项生理功能？,激活胃蛋白酶原,进入十二指肠后壳促进胰液的分泌,中和胃酸,保护胃黏膜,促进维生素 B12 的吸收,E,E
37,半规管是与平衡有关的内耳感受器，不同动物类群半规管的数量不同，分别具有 1 个、2 个和 3 个半规管的一组动物是,文昌鱼，七鳃鳗，虎,盲鳗，七鳃鳗，青蛙,七鳃鳗，虎鲨，黑斑蛙,鲤鱼，牛蛙，扬子鳄,,B,C
38,关于血液中的气体运输，下列描述错误的是,绝大多数氧气是通过化学结合的方式运输的,pH 降低会引起氧气与血红蛋白亲和力降低,大多数二氧化碳是通过溶解在血浆中的方式运输的,温度升高会引起氧气与血红蛋白亲和力降低,,C,A
39,钙离子跨过神经元细胞膜的方式包括,初级主动运输,次级主动运输,电压门控离子通道,离子通道型受体,G 蛋白耦合受体,ABCD,C
40,草食作用是一种特殊的捕食类型，下列中表述不正确的是,被捕食者只有部分机体受到损害，剩余部分有再生能力,被捕食者没有能力逃脱捕食,被捕食者可以通过改变自身代谢通路实现防卫,被捕食者可以通过行为调节避免捕食,,D,B
41,生物多样性中的α多样性一般包含的因素为,物种的相对多度与丰度,物种的相对丰度与均匀度,物种的均匀度与异质性,物种的相对数量与丰度,,B,B
42,全球气候变暖可以对动物生理及生态产生很大的影响，已知的最明显的直接效应是,影响鸟类生殖节律,影响哺乳动物共生菌组成,促进动物分布区向北扩展,影响到昆虫的生殖和发生,,D,C
43,下列关于信息流动表述正确的有,生态系统的自动调节机制部分归功于信息传递,生物间的信息传递往往是单向的,动物以尿作为存在或领域的一种标记的实质是向外传递化学信息,动植物的异常表现和行为是信息传递的一种方式,,ACD,ACD
44,我国从 1997 年开始大面积种植转基因抗虫棉来防治棉铃虫，可能引发的生态风险包括哪些？,外源基因逃逸到杂草中产生抗虫杂草,棉铃虫产生抗性影响其种植效果,其它昆虫受抗虫棉毒杀,F2 代棉种产生的植株不具抗虫性状,,ABC,ABC
45,集群行为的有利之处包括哪些？,易于获取食物或其他资源,利于繁殖,利于防御自然界中危险和天敌,易于控制流行病,,ABC,AC
48,年龄金字塔是一种分析种群年龄结构的有用方法，下列说法中哪个是正确的？,年龄金字塔由一系列横柱组成，横柱位置表示不同年龄组，横柱的高度表示该年龄组个体所占百分比,增长型年龄金字塔呈钟形，上下宽度大体一致,稳定型幼年个体与中老年数量大致相等，出生死亡率也大致平衡,下降型基部较宽阔顶部较狭窄,,C,C
49,下面有关磷循环的说法中哪个是正确的？,磷很容易随着水由陆地到海洋而很难从海洋返回陆地，因此磷循环是不完全循环,磷在陆地上主要以有机磷形式贮存于植物体内,海鸟捕食鱼虾可以使得海洋中的磷返回陆地，由于海鸟大量减少使之成为不完全循环,海洋中磷被软体动物以钙盐形式形成贝壳而保留，因此称沉积型循环,,A,B
50,在生产力的研究中，估计各个环节间的能量传递效率十分重要，下面相关说法中哪个是错误的？,入射到植物上而被光合作用利用的那部分光能，或被动物摄食的能量中被同化了的能量的比例，称为同化效率,形成新生物量的生产能量占同化能量的百分比，称为生长效率,某营养级所消费的能量占该营养级的净生产能量的百分比，称为消费效率,n+1 营养级所获得的能量占 n 营养级获得能量的比例，称为生态效率,,C,D
51,黑白瓶法是测定水体初级生产力的重要方法，其基本过程是从水体中取得一定水样，测定其初始溶氧 IB，然后将水样灌入两个瓶子中，一个白瓶完全透光，另一个黑瓶完全不透光，然后放回原来水层，一般 24 小时候取出，分别测量白瓶和黑瓶中的溶氧值 LB 和 DB，从而可以计算水体的总生产量，净生产量和呼吸量。某次实验中意外损坏了黑瓶，而无法测得 DB，那么哪些数据无法获得？,总生产量,净生产量,呼吸量,,,AC,C
52,下列有关种群空间分布型的说法中哪个是正确的？,对均匀型分布抽样，每个小格中的个体数是相等的，所以方差和平均数比值为 1,对随机型分部抽样，每个小格中的个体数出现频率符合泊松（Poisson）分布,对集群分布抽样，每个小格中出现很少个体数和很多个体数的频率较低,对集群分布抽样，每个小格中的个体数出现频率符合正态分布,,B,B
53,热带雨林是一种很重要的生物群落类型，下列哪个不是其特点？,年降水量充足，温度较高,物种多样性很高,地面光线充足，光合作用旺盛，群落生产力很高,有机物质分解迅速,,C,C
54,下列有关演替的说法中哪些是正确的？,次生演替进展的较快，而原生演替进行得十分缓慢,外因性演替是由于外界气候条件变化引起的，而内因性演替时外界气候条件完全不变,地质演替是以地质年代来计的，而生态演替一般不过数百年,群落中生产量大于群落总呼吸量时，演替属于自养性的，反之则为异养性的,,ACD,ACD
55,r-选择与 K-选择是种群增长的两个基本对策，下面说法中哪些是错误的？,K-对策者种群数量通常接近其环境容纳量，而 r-对策者其种群数量通常处于增长阶段,r-对策者通常体型较大，以适应高的繁殖率,K-对策者繁殖时间较早，从而可以使种群数量迅速接近环境容纳量,K-对策者通常具有较长的寿命，而 r-对策者通常寿命较短,,BC,B
56,群居生活的动物，雄性在争夺配偶的过程中常采用的行为对策有,仪式化的争斗,使用致命的武器如毒牙，利齿等置对手于死地,在求偶场炫耀亮丽的外观以吸引雌性,避开优势个体，伺机偷袭交配,,ACD,ACD
57,这种疾病的遗传方式最可能为？,常染色体显性遗传,常染色体隐性遗传,X 染色体显性遗传,X 染色体隐性遗传,,C,A
58,上述家谱中，1 和 9 婚配，所生的第一儿子为正常的可能性为,0,25%,50%,75%,,C,C
60,上述家谱中，8 是携带者的可能性为,0,25%,50%,75%,,A,C
61,上述家谱中，2 和 8 婚配，所生第一女儿为病患的可能性为,0,25%,50%,75%,,A,B
62,上述家谱中，2 和 3 婚配，所生第一儿子为病患的可能性为,0,25%,50%,75%,,C,B
63,本题中与氰酸生成有关的基因有,只有一对等位基因,至少两对等位基因,存在复等位基因,无法判断,,B,B
64,下列说法正确的有,突变株 1 是合成氰酸的基因发生隐性突变的纯合体,突变株 1 是合成氰酸的基因发生显性突变的杂合体,突变株 2 是合成氰酸的基因发生隐性突变的纯合体,突变株 2 是合成氰酸的基因发生显性突变的杂合体,,A,BC
65,关于发生突变的基因，下列说法正确的有,突变株 1 中合成氰酸的基因发生突变,突变株 1 中发生突变的基因，其野生型的产物不催化氰酸的合成,突变株 2 中合成氰酸的基因发生突变,突变株 2 中发生突变的基因，其野生型的产物不催化氰酸的合成,,A/D,AD
68,三个基因的中，位于中间的基因是,b,cn,wx,无法确定,,B,D
69,三个基因的中，b 和 cn 之间的图距是,9.2,10.3,13.6,14.7,22.8,B,C
70,三个基因的中，wx 和 cn 之间的图距是,9.2,10.3,13.6,14.7,22.8,D,C
71,三个基因的中，wx 和 b 之间的图距是,9.2,10.3,13.6,14.7,22.8,E,B
72,本次实验中，染色体干涉为,15.1%,11%,13.6%,27.4%,,D,C
73,拉马克在达尔文之前系统地提出了生物演化理论，达尔文提出的演化理论在某些方面继承了拉马克的思想，但也有很大的不同，下面哪条是达尔文不同于拉马克的观点？,所有生物是在不断变化的,生物遵循用进废退的原则,后天获得的性状是可以遗传的,所有生物起源于一个共同祖先,,D,C
75,对用于生物学中 evolution 一词的正确理解为,生物不断完善和进步的过程,生物拥有的一种自我完善的愿望,生物世代之间发生的可以遗传的变化,生物从简单到复杂、从低等到高等的发展过程,,C,C
76,上世纪 50-60 年代，滴滴涕（DDT，一种杀虫剂）被广泛使用，结果是有害昆虫对该农药产生了很高的抗性，请解释这种现象是在什么样的选择压力下产生的？,定向选择,平衡选择,间断选择,频率依赖型选择,,A,A
77,哈迪-温伯格定律（p2+2pq+q2）中 pq 表示的是群体中,两个等位基因的频率,50%纯合基因型的频率,纯合基因型的频率,50%杂合基因型的频率,杂合基因型的频率,D,D
78,猎豹曾广泛分布于非洲和亚洲，而今天只有东非、南非和伊朗各有一个很小的野生种群存在，且这些种群的遗传变异率与其它哺乳动物种群相比较低，猎豹在进化过程中有可能经历了,奠基者效应,瓶颈效益,随机效应,基因流动,,B,B
79,造成物种间生殖隔离的原因是多种多样的，其中合子前隔离是指妨碍种间交配或者在不同物种间试图交配时阻止卵子受精的隔离，它可能是通过以下哪几种隔离方式来实现？,时间隔离,生态隔离,行为隔离,机械隔离,杂种不育,ABCD,ABCDE
80,下列哪一项关于人类与其他灵长类动物最早分化的叙述是正确的？,从脑容量增大开始的,从制造工具开始的,从直立行走开始的,从有了社会分工开始的,,C,C
81,5S 核糖体 RNA 是由下列哪种分子转录的？,RNA 聚合酶 I,RNA 聚合酶 II,RNA 聚合酶 III,DNA 聚合酶,,C,C
